utc_timestamp,DE_solar_generation_actual,DE_temperature,DE_radiation_direct_horizontal,DE_radiation_diffuse_horizontal
2017-06-12 18:00:00,1674.31,17.255,10.4912,52.6488
2017-06-12 19:00:00,143.37,15.476,0.4678,5.194
2017-06-12 20:00:00,0.0,14.345,0.0,0.0
2017-06-12 21:00:00,0.0,13.573,0.0,0.0
2017-06-12 22:00:00,0.0,13.025,0.0,0.0
2017-06-12 23:00:00,0.0,12.557,0.0,0.0
2017-06-13 00:00:00,0.0,12.158,0.0,0.0
2017-06-13 01:00:00,0.0,11.782,0.0,0.0
2017-06-13 02:00:00,0.0,11.464,0.0038,0.0616
2017-06-13 03:00:00,37.47,11.367,3.5662,15.2575
2017-06-13 04:00:00,1042.57,12.486,37.608,69.4851
2017-06-13 05:00:00,3767.91,13.994,123.7279,111.3364
2017-06-13 06:00:00,7978.15,15.7,250.3124,131.8415
2017-06-13 07:00:00,12589.22,17.045,398.3794,136.8584
2017-06-13 08:00:00,15529.93,18.183,512.6877,146.1217
2017-06-13 09:00:00,16826.68,19.08,566.8341,165.7152
2017-06-13 10:00:00,17872.06,19.858,616.3004,171.8347
2017-06-13 11:00:00,18879.16,20.504,635.5152,172.5055
2017-06-13 12:00:00,18946.81,20.843,567.2029,188.0693
2017-06-13 13:00:00,17850.78,20.987,503.3382,186.7283
2017-06-13 14:00:00,16315.39,20.816,374.2722,194.6404
2017-06-13 15:00:00,13199.2,20.416,238.548,191.1709
2017-06-13 16:00:00,9033.67,19.817,130.8258,163.7997
2017-06-13 17:00:00,4826.36,18.911,53.8615,114.9366
2017-06-13 18:00:00,1856.91,17.362,15.4172,54.8799
2017-06-13 19:00:00,224.25,15.131,0.8727,6.159
2017-06-13 20:00:00,0.04,13.892,0.0,0.0
2017-06-13 21:00:00,0.0,13.084,0.0,0.0
2017-06-13 22:00:00,0.0,12.376,0.0,0.0
2017-06-13 23:00:00,0.0,11.788,0.0,0.0
2017-06-14 00:00:00,0.0,11.269,0.0,0.0
2017-06-14 01:00:00,0.0,10.799,0.0,0.0
2017-06-14 02:00:00,0.0,10.376,0.0048,0.0669
2017-06-14 03:00:00,54.07,10.291,5.6566,15.3403
2017-06-14 04:00:00,1200.21,11.924,63.64,59.4158
2017-06-14 05:00:00,4476.19,13.785,194.0681,77.2666
2017-06-14 06:00:00,9631.14,15.996,341.8146,86.0474
2017-06-14 07:00:00,14859.45,17.612,491.8753,90.1977
2017-06-14 08:00:00,19068.15,19.03,625.6401,92.2663
2017-06-14 09:00:00,22653.74,20.338,729.8015,93.3757
2017-06-14 10:00:00,24951.82,21.471,787.568,96.0169
2017-06-14 11:00:00,26215.98,22.358,793.2242,100.0759
2017-06-14 12:00:00,25992.96,22.996,764.5368,99.8539
2017-06-14 13:00:00,24501.4,23.374,697.5037,97.2429
2017-06-14 14:00:00,21049.62,23.446,580.0984,97.9871
2017-06-14 15:00:00,16979.1,23.261,434.3957,98.4269
2017-06-14 16:00:00,11337.19,22.802,281.683,94.5497
2017-06-14 17:00:00,5593.43,21.927,136.9242,83.5957
2017-06-14 18:00:00,1917.65,19.8,32.1669,52.2807
2017-06-14 19:00:00,222.76,17.17,1.3595,6.4171
2017-06-14 20:00:00,0.04,16.02,0.0,0.0
2017-06-14 21:00:00,0.0,15.274,0.0,0.0
2017-06-14 22:00:00,0.0,14.63,0.0,0.0
2017-06-14 23:00:00,0.0,14.106,0.0,0.0
2017-06-15 00:00:00,0.0,13.608,0.0,0.0
2017-06-15 01:00:00,0.0,13.159,0.0,0.0
2017-06-15 02:00:00,0.0,12.747,0.0038,0.0698
2017-06-15 03:00:00,52.22,12.736,5.6234,16.5197
2017-06-15 04:00:00,1182.27,14.503,58.3471,65.4291
2017-06-15 05:00:00,4406.84,16.353,174.6127,92.3529
2017-06-15 06:00:00,9757.13,18.757,308.4138,109.1417
2017-06-15 07:00:00,15545.34,21.57,434.155,124.2202
2017-06-15 08:00:00,20232.6,23.375,532.8455,141.0108
2017-06-15 09:00:00,23612.34,24.643,582.6813,163.5624
2017-06-15 10:00:00,25357.07,25.63,608.4905,180.2638
2017-06-15 11:00:00,25584.83,26.337,584.1361,199.2626
2017-06-15 12:00:00,24219.77,26.768,497.8477,225.8184
2017-06-15 13:00:00,20833.55,26.877,358.5922,256.2932
2017-06-15 14:00:00,16601.49,26.591,198.5395,270.5985
2017-06-15 15:00:00,11558.09,25.899,87.2291,236.3017
2017-06-15 16:00:00,7065.85,24.985,38.0217,172.2072
2017-06-15 17:00:00,3705.45,23.65,14.3528,103.1003
2017-06-15 18:00:00,1416.73,21.936,3.8963,43.3137
2017-06-15 19:00:00,203.06,20.351,0.2806,4.7434
2017-06-15 20:00:00,0.02,19.159,0.0,0.0
2017-06-15 21:00:00,0.0,18.165,0.0,0.0
2017-06-15 22:00:00,0.0,17.405,0.0,0.0
2017-06-15 23:00:00,0.0,16.757,0.0,0.0
2017-06-16 00:00:00,0.0,16.179,0.0,0.0
2017-06-16 01:00:00,0.0,15.596,0.0,0.0
2017-06-16 02:00:00,0.0,15.062,0.001,0.0398
2017-06-16 03:00:00,37.24,14.664,1.3412,12.9773
2017-06-16 04:00:00,976.85,14.957,19.3612,71.2103
2017-06-16 05:00:00,3429.24,15.768,95.2734,125.4301
2017-06-16 06:00:00,6829.88,17.002,236.0364,143.3307
2017-06-16 07:00:00,11048.58,18.192,387.0592,146.7874
2017-06-16 08:00:00,15263.03,19.097,511.5615,152.588
2017-06-16 09:00:00,17656.24,19.702,550.6311,179.9609
2017-06-16 10:00:00,18329.83,20.113,534.8679,212.5712
2017-06-16 11:00:00,18590.6,20.484,570.7507,207.4365
2017-06-16 12:00:00,18145.67,20.61,529.575,214.5227
2017-06-16 13:00:00,16720.56,20.354,376.8131,248.3516
2017-06-16 14:00:00,14297.38,19.894,254.37,251.5329
2017-06-16 15:00:00,11183.23,19.285,165.2275,224.7068
2017-06-16 16:00:00,7305.87,18.492,87.9286,179.8132
2017-06-16 17:00:00,3890.8,17.508,30.3032,116.4612
2017-06-16 18:00:00,1680.4,16.326,7.0064,50.1016
2017-06-16 19:00:00,235.82,14.991,0.5341,5.8936
2017-06-16 20:00:00,0.05,13.982,0.0,0.0
2017-06-16 21:00:00,0.0,13.19,0.0,0.0
2017-06-16 22:00:00,0.0,12.55,0.0,0.0
2017-06-16 23:00:00,0.0,11.898,0.0,0.0
2017-06-17 00:00:00,0.0,11.27,0.0,0.0
2017-06-17 01:00:00,0.0,10.749,0.0,0.0
2017-06-17 02:00:00,0.0,10.365,0.0038,0.0743
2017-06-17 03:00:00,39.57,10.371,4.4574,16.5186
2017-06-17 04:00:00,939.08,11.639,43.1998,70.0849
2017-06-17 05:00:00,3162.95,13.165,133.2426,110.2104
2017-06-17 06:00:00,6325.1,14.653,235.8337,141.2548
2017-06-17 07:00:00,9835.63,15.988,326.7422,171.5735
2017-06-17 08:00:00,12248.83,17.236,386.3846,204.6595
2017-06-17 09:00:00,15001.17,18.294,429.9671,230.2166
2017-06-17 10:00:00,17081.28,19.229,479.4927,236.5776
2017-06-17 11:00:00,18408.92,20.028,499.6366,235.5682
2017-06-17 12:00:00,18345.01,20.606,481.7165,230.9968
2017-06-17 13:00:00,17149.48,20.948,433.5622,221.025
2017-06-17 14:00:00,14547.98,20.995,346.3613,210.5381
2017-06-17 15:00:00,11483.5,20.783,240.8139,193.7394
2017-06-17 16:00:00,7845.67,20.314,136.1384,164.9506
2017-06-17 17:00:00,4173.52,19.539,52.556,117.4311
2017-06-17 18:00:00,1591.05,18.264,12.0896,54.5514
2017-06-17 19:00:00,159.72,16.309,0.7629,6.3765
2017-06-17 20:00:00,0.04,15.231,0.0,0.0
2017-06-17 21:00:00,0.0,14.55,0.0,0.0
2017-06-17 22:00:00,0.0,13.998,0.0,0.0
2017-06-17 23:00:00,0.0,13.518,0.0,0.0
2017-06-18 00:00:00,0.0,13.112,0.0,0.0
2017-06-18 01:00:00,0.0,12.755,0.0,0.0
2017-06-18 02:00:00,0.0,12.436,0.0066,0.0869
2017-06-18 03:00:00,45.06,12.511,5.4338,15.979
2017-06-18 04:00:00,992.23,14.02,53.0237,63.6351
2017-06-18 05:00:00,3796.34,15.846,174.5487,86.259
2017-06-18 06:00:00,8407.0,17.891,334.0914,90.0829
2017-06-18 07:00:00,13924.15,19.483,488.0528,92.2042
2017-06-18 08:00:00,18326.72,20.884,613.7502,96.6133
2017-06-18 09:00:00,20692.69,22.144,716.6732,98.0038
2017-06-18 10:00:00,22989.58,23.198,774.4831,100.2252
2017-06-18 11:00:00,24658.88,24.052,795.1719,99.5861
2017-06-18 12:00:00,24690.6,24.667,770.1141,98.0491
2017-06-18 13:00:00,23484.28,25.019,699.3883,96.2901
2017-06-18 14:00:00,20859.27,25.1,594.3155,92.7353
2017-06-18 15:00:00,16841.53,24.93,459.7727,88.5515
2017-06-18 16:00:00,11362.58,24.473,309.5069,83.0453
2017-06-18 17:00:00,5782.87,23.599,158.6554,74.5909
2017-06-18 18:00:00,2001.71,21.67,41.9848,50.3678
2017-06-18 19:00:00,237.09,19.084,1.7841,6.935
2017-06-18 20:00:00,0.04,17.89,0.0,0.0
2017-06-18 21:00:00,0.0,17.075,0.0,0.0
2017-06-18 22:00:00,0.0,16.34,0.0,0.0
2017-06-18 23:00:00,0.0,15.675,0.0,0.0
2017-06-19 00:00:00,0.0,15.098,0.0,0.0
2017-06-19 01:00:00,0.0,14.557,0.0,0.0
2017-06-19 02:00:00,0.0,14.063,0.0066,0.0877
2017-06-19 03:00:00,50.94,13.988,7.472,15.9504
2017-06-19 04:00:00,1102.76,15.94,76.6946,54.9358
2017-06-19 05:00:00,4369.13,17.857,214.0523,68.6413
2017-06-19 06:00:00,9923.43,20.444,369.6997,74.6871
2017-06-19 07:00:00,15974.57,23.015,518.2834,79.753
2017-06-19 08:00:00,21052.42,24.506,645.4544,84.5308
2017-06-19 09:00:00,24284.03,25.665,737.4701,89.5593
2017-06-19 10:00:00,26112.87,26.667,796.3561,91.9626
2017-06-19 11:00:00,26707.14,27.478,807.0889,94.4895
2017-06-19 12:00:00,26163.42,28.068,772.802,95.8524
2017-06-19 13:00:00,24427.97,28.429,705.2583,93.4853
2017-06-19 14:00:00,21493.41,28.517,591.6842,92.7447
2017-06-19 15:00:00,17061.61,28.397,453.8014,90.1599
2017-06-19 16:00:00,11454.96,28.086,301.2908,85.9281
2017-06-19 17:00:00,5709.13,27.474,151.081,77.4533
2017-06-19 18:00:00,1934.0,25.431,39.3645,51.0496
2017-06-19 19:00:00,244.41,23.524,1.6344,6.8535
2017-06-19 20:00:00,0.08,22.221,0.0,0.0
2017-06-19 21:00:00,0.0,21.208,0.0,0.0
2017-06-19 22:00:00,0.0,20.359,0.0,0.0
2017-06-19 23:00:00,0.0,19.592,0.0,0.0
2017-06-20 00:00:00,0.0,18.972,0.0,0.0
2017-06-20 01:00:00,0.0,18.358,0.0,0.0
2017-06-20 02:00:00,0.0,17.731,0.0054,0.0863
2017-06-20 03:00:00,46.69,17.409,4.9165,16.3331
2017-06-20 04:00:00,1095.53,18.617,53.4448,65.7176
2017-06-20 05:00:00,4207.13,20.345,168.9933,91.7282
2017-06-20 06:00:00,9221.79,22.274,319.1861,100.1977
2017-06-20 07:00:00,14862.36,24.873,467.8818,104.713
2017-06-20 08:00:00,19658.08,26.323,587.4807,111.9674
2017-06-20 09:00:00,23001.66,27.222,663.6981,122.7934
2017-06-20 10:00:00,24736.86,27.881,708.9439,130.1461
2017-06-20 11:00:00,24921.66,28.302,714.4996,135.4642
2017-06-20 12:00:00,23742.06,28.456,661.4835,145.0744
2017-06-20 13:00:00,21656.7,28.338,566.6948,154.6112
2017-06-20 14:00:00,18980.05,27.926,439.9836,162.2472
2017-06-20 15:00:00,14863.72,27.256,294.4489,164.6713
2017-06-20 16:00:00,9873.38,26.333,165.0402,149.6125
2017-06-20 17:00:00,5215.5,25.015,66.9671,112.2725
2017-06-20 18:00:00,2010.6,23.051,15.6364,54.9282
2017-06-20 19:00:00,282.91,21.089,0.888,6.4733
2017-06-20 20:00:00,0.03,19.766,0.0,0.0
2017-06-20 21:00:00,0.0,18.701,0.0,0.0
2017-06-20 22:00:00,0.0,17.717,0.0,0.0
2017-06-20 23:00:00,0.0,16.806,0.0,0.0
2017-06-21 00:00:00,0.0,15.989,0.0,0.0
2017-06-21 01:00:00,0.0,15.263,0.0,0.0
2017-06-21 02:00:00,0.0,14.605,0.007,0.0953
2017-06-21 03:00:00,52.52,14.399,5.6536,16.6413
2017-06-21 04:00:00,1141.27,15.447,53.9748,65.4774
2017-06-21 05:00:00,4183.12,17.115,170.0003,91.5958
2017-06-21 06:00:00,9071.28,19.142,312.312,103.4455
2017-06-21 07:00:00,14520.57,21.228,445.6181,113.9238
2017-06-21 08:00:00,19129.2,22.962,561.0029,122.5655
2017-06-21 09:00:00,22747.42,24.356,649.3195,128.8424
2017-06-21 10:00:00,24783.14,25.458,703.3911,133.0551
2017-06-21 11:00:00,24947.25,26.238,694.0943,144.1845
2017-06-21 12:00:00,23806.89,26.664,612.7199,165.5192
2017-06-21 13:00:00,21940.93,26.792,508.4914,179.2568
2017-06-21 14:00:00,19269.54,26.723,419.8022,171.5264
2017-06-21 15:00:00,15357.37,26.489,303.8131,161.3616
2017-06-21 16:00:00,10048.49,26.008,172.2215,146.524
2017-06-21 17:00:00,4985.67,25.096,77.1902,109.9895
2017-06-21 18:00:00,2069.82,23.136,18.1815,55.7744
2017-06-21 19:00:00,302.77,20.906,0.8018,6.2658
2017-06-21 20:00:00,0.02,19.794,0.0,0.0
2017-06-21 21:00:00,0.0,19.035,0.0,0.0
2017-06-21 22:00:00,0.0,18.414,0.0,0.0
2017-06-21 23:00:00,0.0,17.97,0.0,0.0
2017-06-22 00:00:00,0.0,17.565,0.0,0.0
2017-06-22 01:00:00,0.0,17.163,0.0,0.0
2017-06-22 02:00:00,0.0,16.879,0.002,0.064
2017-06-22 03:00:00,51.64,16.88,1.0031,12.7351
2017-06-22 04:00:00,1069.51,18.329,13.7655,71.3119
2017-06-22 05:00:00,4057.37,20.101,66.2579,138.4854
2017-06-22 06:00:00,8901.73,22.02,138.4738,189.0987
2017-06-22 07:00:00,14099.72,24.28,213.7491,230.4075
2017-06-22 08:00:00,18102.59,26.105,284.9246,262.484
2017-06-22 09:00:00,21087.66,27.407,323.9782,290.4022
2017-06-22 10:00:00,23036.49,28.306,381.9448,296.738
2017-06-22 11:00:00,23268.84,28.79,355.4948,314.3142
2017-06-22 12:00:00,21567.18,29.005,306.5201,323.6981
2017-06-22 13:00:00,18551.36,28.956,199.7028,327.9835
2017-06-22 14:00:00,14498.13,28.634,111.1908,298.0385
2017-06-22 15:00:00,9884.04,28.0,65.3352,243.474
2017-06-22 16:00:00,5971.45,26.968,37.3704,180.1965
2017-06-22 17:00:00,2950.96,25.353,14.2709,108.366
2017-06-22 18:00:00,1335.61,23.376,3.0192,42.5208
2017-06-22 19:00:00,195.22,21.604,0.2003,4.5623
2017-06-22 20:00:00,0.01,20.493,0.0,0.0
2017-06-22 21:00:00,0.0,19.776,0.0,0.0
2017-06-22 22:00:00,0.0,19.246,0.0,0.0
2017-06-22 23:00:00,0.0,18.794,0.0,0.0
2017-06-23 00:00:00,0.0,18.333,0.0,0.0
2017-06-23 01:00:00,0.0,17.859,0.0,0.0
2017-06-23 02:00:00,0.0,17.354,0.0007,0.0364
2017-06-23 03:00:00,32.07,16.958,1.1921,13.3655
2017-06-23 04:00:00,699.68,17.301,10.8621,67.7619
2017-06-23 05:00:00,2764.35,17.981,33.1441,133.4446
2017-06-23 06:00:00,5716.21,18.911,66.8529,197.7709
2017-06-23 07:00:00,8655.82,20.002,115.2233,254.1933
2017-06-23 08:00:00,11814.58,21.096,179.2081,293.498
2017-06-23 09:00:00,14842.4,22.195,289.8192,301.1746
2017-06-23 10:00:00,17709.18,23.207,395.4961,285.86
2017-06-23 11:00:00,19506.35,23.929,425.9148,279.1724
2017-06-23 12:00:00,20479.58,24.407,416.1872,270.7131
2017-06-23 13:00:00,19634.38,24.649,373.541,257.2789
2017-06-23 14:00:00,16925.0,24.625,299.4218,239.3343
2017-06-23 15:00:00,13809.03,24.333,217.075,210.6628
2017-06-23 16:00:00,9677.22,23.717,132.3285,171.7285
2017-06-23 17:00:00,5120.05,22.704,59.3466,120.9546
2017-06-23 18:00:00,1908.21,21.009,12.6196,57.1313
2017-06-23 19:00:00,212.66,18.903,0.4959,5.8695
2017-06-23 20:00:00,0.0,17.826,0.0,0.0
2017-06-23 21:00:00,0.0,17.137,0.0,0.0
2017-06-23 22:00:00,0.0,16.512,0.0,0.0
2017-06-23 23:00:00,0.0,15.926,0.0,0.0
2017-06-24 00:00:00,0.0,15.368,0.0,0.0
2017-06-24 01:00:00,0.0,14.847,0.0,0.0
2017-06-24 02:00:00,0.0,14.393,0.0011,0.0439
2017-06-24 03:00:00,26.11,14.181,1.7801,14.0041
2017-06-24 04:00:00,771.67,15.131,26.2349,72.6757
2017-06-24 05:00:00,3120.34,16.441,101.822,122.7236
2017-06-24 06:00:00,6598.59,17.884,209.3338,153.3781
2017-06-24 07:00:00,10357.95,19.172,324.2259,173.1113
2017-06-24 08:00:00,14023.69,20.4,430.3985,185.5555
2017-06-24 09:00:00,16289.07,21.502,523.2034,190.1674
2017-06-24 10:00:00,18140.64,22.389,562.9787,199.6796
2017-06-24 11:00:00,19089.98,23.064,557.7851,209.9756
2017-06-24 12:00:00,19861.14,23.452,507.791,219.6201
2017-06-24 13:00:00,18834.65,23.562,437.1819,219.2423
2017-06-24 14:00:00,16585.51,23.399,358.4458,205.6123
2017-06-24 15:00:00,12781.34,23.03,260.7761,185.6741
2017-06-24 16:00:00,8648.91,22.435,157.2702,157.3897
2017-06-24 17:00:00,4516.36,21.529,69.0127,115.4211
2017-06-24 18:00:00,1671.04,19.955,13.8573,56.0724
2017-06-24 19:00:00,178.48,17.941,0.4431,5.4046
2017-06-24 20:00:00,0.0,17.006,0.0,0.0
2017-06-24 21:00:00,0.0,16.419,0.0,0.0
2017-06-24 22:00:00,0.0,15.974,0.0,0.0
2017-06-24 23:00:00,0.0,15.646,0.0,0.0
2017-06-25 00:00:00,0.0,15.368,0.0,0.0
2017-06-25 01:00:00,0.0,15.076,0.0,0.0
2017-06-25 02:00:00,0.0,14.869,0.001,0.0456
2017-06-25 03:00:00,26.11,15.045,0.8208,12.1983
2017-06-25 04:00:00,728.62,15.785,6.3395,60.9398
2017-06-25 05:00:00,2772.72,16.714,21.0528,126.9791
2017-06-25 06:00:00,5289.04,18.001,48.7039,195.586
2017-06-25 07:00:00,7607.27,19.216,116.6647,258.2087
2017-06-25 08:00:00,10382.28,20.322,213.7063,289.304
2017-06-25 09:00:00,12404.08,21.244,312.3226,298.1838
2017-06-25 10:00:00,13647.3,21.892,344.44,311.6902
2017-06-25 11:00:00,13449.5,22.277,333.1726,324.1437
2017-06-25 12:00:00,12926.28,22.415,293.5976,325.7008
2017-06-25 13:00:00,12158.89,22.401,279.8049,303.3073
2017-06-25 14:00:00,10894.55,22.016,187.042,286.3028
2017-06-25 15:00:00,8970.36,21.407,101.9302,244.9913
2017-06-25 16:00:00,5931.08,20.815,69.548,187.4986
2017-06-25 17:00:00,3284.09,20.068,37.0084,123.2297
2017-06-25 18:00:00,1315.74,18.928,9.6222,55.8896
2017-06-25 19:00:00,134.83,17.404,0.3852,5.5003
2017-06-25 20:00:00,0.0,16.627,0.0,0.0
2017-06-25 21:00:00,0.0,16.168,0.0,0.0
2017-06-25 22:00:00,0.0,15.789,0.0,0.0
2017-06-25 23:00:00,0.0,15.442,0.0,0.0
2017-06-26 00:00:00,0.0,15.142,0.0,0.0
2017-06-26 01:00:00,0.0,14.866,0.0,0.0
2017-06-26 02:00:00,0.0,14.612,0.0034,0.0697
2017-06-26 03:00:00,27.38,14.512,2.1117,14.2372
2017-06-26 04:00:00,782.71,15.304,26.1865,70.7348
2017-06-26 05:00:00,3101.63,16.548,105.9033,118.3786
2017-06-26 06:00:00,7362.44,18.013,231.4891,140.229
2017-06-26 07:00:00,11991.02,19.258,365.2911,149.9397
2017-06-26 08:00:00,15977.72,20.428,505.582,148.0043
2017-06-26 09:00:00,18687.64,21.506,597.2651,152.1153
2017-06-26 10:00:00,20412.31,22.412,644.88,158.1655
2017-06-26 11:00:00,21376.13,23.106,654.6244,161.5513
2017-06-26 12:00:00,21134.48,23.573,626.8214,161.1386
2017-06-26 13:00:00,20248.39,23.783,573.3851,153.4973
2017-06-26 14:00:00,17980.62,23.704,482.6179,145.2015
2017-06-26 15:00:00,14627.56,23.362,351.5376,140.862
2017-06-26 16:00:00,10223.24,22.772,206.3688,133.1925
2017-06-26 17:00:00,5389.68,21.787,87.5691,107.01
2017-06-26 18:00:00,1943.21,19.985,19.5177,55.5726
2017-06-26 19:00:00,253.79,17.763,1.1114,6.684
2017-06-26 20:00:00,0.18,16.549,0.0,0.0
2017-06-26 21:00:00,0.0,15.738,0.0,0.0
2017-06-26 22:00:00,0.0,15.082,0.0,0.0
2017-06-26 23:00:00,0.0,14.574,0.0,0.0
2017-06-27 00:00:00,0.0,14.155,0.0,0.0
2017-06-27 01:00:00,0.0,13.768,0.0,0.0
2017-06-27 02:00:00,0.0,13.416,0.0036,0.0779
2017-06-27 03:00:00,62.5,13.364,1.7015,15.1162
2017-06-27 04:00:00,770.61,14.073,10.0358,67.7464
2017-06-27 05:00:00,2726.75,15.192,30.0115,135.0533
2017-06-27 06:00:00,5616.64,16.632,59.9265,201.5519
2017-06-27 07:00:00,9108.17,18.114,100.1843,261.0848
2017-06-27 08:00:00,12163.11,19.512,158.3487,306.64
2017-06-27 09:00:00,14647.12,20.729,226.345,331.8509
2017-06-27 10:00:00,16479.21,21.733,273.6067,342.9427
2017-06-27 11:00:00,17645.22,22.512,281.9603,348.2925
2017-06-27 12:00:00,17702.78,22.96,236.0486,351.3903
2017-06-27 13:00:00,16663.8,23.049,164.3132,339.3974
2017-06-27 14:00:00,14290.73,22.815,98.9368,301.339
2017-06-27 15:00:00,11095.59,22.407,55.6193,241.9389
2017-06-27 16:00:00,7309.65,21.915,32.9941,178.0143
2017-06-27 17:00:00,3597.47,21.234,17.2074,113.562
2017-06-27 18:00:00,1393.78,19.933,4.1732,47.1452
2017-06-27 19:00:00,138.12,18.406,0.1734,4.1915
2017-06-27 20:00:00,0.27,17.695,0.0,0.0
2017-06-27 21:00:00,0.0,17.238,0.0,0.0
2017-06-27 22:00:00,0.0,16.814,0.0,0.0
2017-06-27 23:00:00,0.0,16.428,0.0,0.0
2017-06-28 00:00:00,0.0,16.048,0.0,0.0
2017-06-28 01:00:00,0.0,15.722,0.0,0.0
2017-06-28 02:00:00,0.0,15.477,0.0025,0.0674
2017-06-28 03:00:00,35.24,15.408,1.1239,13.739
2017-06-28 04:00:00,814.2,15.972,7.115,64.3192
2017-06-28 05:00:00,2813.44,16.948,18.9613,127.6996
2017-06-28 06:00:00,5256.23,18.297,40.4365,197.0335
2017-06-28 07:00:00,8316.43,19.764,80.7919,266.0564
2017-06-28 08:00:00,11015.02,20.859,107.5847,317.0849
2017-06-28 09:00:00,13714.47,21.561,116.4292,354.4967
2017-06-28 10:00:00,15417.64,22.056,119.8763,377.3737
2017-06-28 11:00:00,16121.6,22.429,122.9796,384.6863
2017-06-28 12:00:00,16254.84,22.673,120.2069,374.8299
2017-06-28 13:00:00,15609.39,22.75,106.3539,347.9169
2017-06-28 14:00:00,13643.4,22.579,79.5348,302.9861
2017-06-28 15:00:00,10519.16,22.233,55.3449,247.1208
2017-06-28 16:00:00,7113.85,21.696,30.0284,178.8722
2017-06-28 17:00:00,3934.04,20.934,12.2723,107.4651
2017-06-28 18:00:00,1614.79,19.746,3.3306,44.9488
2017-06-28 19:00:00,194.49,18.407,0.2222,4.7434
2017-06-28 20:00:00,0.32,17.706,0.0,0.0
2017-06-28 21:00:00,0.0,17.155,0.0,0.0
2017-06-28 22:00:00,0.0,16.653,0.0,0.0
2017-06-28 23:00:00,0.0,16.16,0.0,0.0
2017-06-29 00:00:00,0.0,15.653,0.0,0.0
2017-06-29 01:00:00,0.0,15.167,0.0,0.0
2017-06-29 02:00:00,0.0,14.807,0.0012,0.0503
2017-06-29 03:00:00,24.17,14.81,0.6567,12.2585
2017-06-29 04:00:00,534.8,15.494,3.4647,55.4666
2017-06-29 05:00:00,1815.15,16.027,8.0704,109.3821
2017-06-29 06:00:00,3393.91,16.795,15.0294,169.6606
2017-06-29 07:00:00,5166.12,17.598,26.2748,235.6652
2017-06-29 08:00:00,7048.41,18.27,36.1632,288.7781
2017-06-29 09:00:00,9123.24,18.847,44.9145,329.9678
2017-06-29 10:00:00,11741.45,19.417,55.108,361.3607
2017-06-29 11:00:00,12610.44,19.85,60.0363,372.2111
2017-06-29 12:00:00,12812.67,20.067,56.7252,360.7152
2017-06-29 13:00:00,12238.57,20.045,46.4279,328.4158
2017-06-29 14:00:00,10709.46,19.784,30.9342,274.2975
2017-06-29 15:00:00,8485.33,19.285,16.9887,206.3722
2017-06-29 16:00:00,5499.11,18.614,7.9562,136.9288
2017-06-29 17:00:00,2788.63,17.796,3.2948,77.9866
2017-06-29 18:00:00,1125.63,16.761,0.8401,29.6439
2017-06-29 19:00:00,97.22,15.781,0.0456,2.5234
2017-06-29 20:00:00,0.23,15.202,0.0,0.0
2017-06-29 21:00:00,0.0,14.772,0.0,0.0
2017-06-29 22:00:00,0.0,14.408,0.0,0.0
2017-06-29 23:00:00,0.0,14.08,0.0,0.0
2017-06-30 00:00:00,0.0,13.802,0.0,0.0
2017-06-30 01:00:00,0.0,13.559,0.0,0.0
2017-06-30 02:00:00,0.0,13.321,0.0001,0.0123
2017-06-30 03:00:00,13.05,13.152,0.2846,8.1458
2017-06-30 04:00:00,498.93,13.486,3.7045,53.8772
2017-06-30 05:00:00,2184.53,14.264,16.976,124.9099
2017-06-30 06:00:00,5040.76,15.315,47.5083,201.2272
2017-06-30 07:00:00,9068.23,16.287,88.0965,265.2101
2017-06-30 08:00:00,12280.6,17.16,131.3007,315.3551
2017-06-30 09:00:00,14908.97,17.979,171.2269,350.1909
2017-06-30 10:00:00,16418.59,18.728,205.3239,368.3752
2017-06-30 11:00:00,17208.93,19.35,231.0528,369.7433
2017-06-30 12:00:00,17147.58,19.768,227.1283,359.4721
2017-06-30 13:00:00,16697.32,19.93,185.5712,340.2882
2017-06-30 14:00:00,14259.72,19.849,126.1073,305.9735
2017-06-30 15:00:00,11188.97,19.515,69.7424,251.1414
2017-06-30 16:00:00,7739.62,18.936,29.9973,177.9359
2017-06-30 17:00:00,4072.42,18.105,10.4472,103.2854
2017-06-30 18:00:00,1518.44,16.811,2.1992,39.5293
2017-06-30 19:00:00,125.06,15.372,0.0895,3.1683
2017-06-30 20:00:00,0.25,14.672,0.0,0.0
2017-06-30 21:00:00,0.0,14.212,0.0,0.0
2017-06-30 22:00:00,0.0,13.833,0.0,0.0
2017-06-30 23:00:00,0.0,13.556,0.0,0.0
2017-07-01 00:00:00,0.0,13.358,0.0,0.0
2017-07-01 01:00:00,0.0,13.156,0.0,0.0
2017-07-01 02:00:00,0.0,12.946,0.0005,0.0284
2017-07-01 03:00:00,22.09,12.834,0.3639,8.9969
2017-07-01 04:00:00,526.7,13.194,3.6005,53.1798
2017-07-01 05:00:00,2213.34,13.888,12.2759,115.729
2017-07-01 06:00:00,4561.08,14.782,30.7784,188.4502
2017-07-01 07:00:00,7019.76,15.733,63.4677,258.964
2017-07-01 08:00:00,9164.36,16.677,110.551,315.5915
2017-07-01 09:00:00,10702.38,17.464,153.7159,352.9775
2017-07-01 10:00:00,11671.48,18.061,167.096,374.6536
2017-07-01 11:00:00,12622.55,18.533,171.5027,380.9139
